S4000001154	add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	@recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S4000001155	add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	@recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S4000001156	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	@recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S4000001157	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	@recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S4000001158	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	@recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S4000001159	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	@recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001160	daily at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001161	on midnight on the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( day ) , new Time ( 0 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001162	on 11 s after the end of the day show next	ontimer ( date = [ $end_of ( day ) + 11 s ] ) => @recipeapp . ack ( ) ;
S5000001163	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 today .	ontimer ( date = [ set_time ( $start_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001164	on the end of the month at midnight add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( mon ) , new Time ( 0 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001165	i would like to acknowledge instruction on NUMBER_0 seconds after now .	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . ack ( ) ;
S5000001166	on NUMBER_0 years after the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $end_of ( day ) + NUMBER_0 year ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001167	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 once a day when it 's TIME_0	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001168	on TIME_0 on now add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001169	every day at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001170	on the end of the year at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( year ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001171	NUMBER_0 times every month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001172	on 9 milliseconds after the end of the week show next step .	ontimer ( date = [ $end_of ( week ) + 9 ms ] ) => @recipeapp . ack ( ) ;
S5000001173	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 when it is TIME_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001174	when it 's TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001175	on now at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001176	on TIME_0 on the end of the month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( mon ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001177	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 every day at TIME_0 and TIME_0 .	attimer ( time = [ TIME_0 , TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001178	i 'd like to get next instruction on one second after the end of the day	ontimer ( date = [ $end_of ( day ) + 1 s ] ) => @recipeapp . ack ( ) ;
S5000001179	NUMBER_0 times a hour add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 h ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001180	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 ms after the end of the year .	ontimer ( date = [ $end_of ( year ) + NUMBER_0 ms ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001181	i need to provide ingredient on in NUMBER_0 seconds .	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . provide ( ) ;
S5000001182	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on the end of the day when it is TIME_0 .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001183	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 NUMBER_0 times a week	timer ( frequency = NUMBER_0 , interval = 1 week ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001184	on TIME_0 on the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001185	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 NUMBER_0 times per week .	timer ( frequency = NUMBER_0 , interval = 1 week ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001186	on TIME_0 tomorrow add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001187	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on DATE_0	ontimer ( date = [ DATE_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001188	on 9 milliseconds after the end of the week get next	ontimer ( date = [ $end_of ( week ) + 9 ms ] ) => @recipeapp . ack ( ) ;
S5000001189	i would like to set recipe on 2 weeks after tomorrow .	ontimer ( date = [ $end_of ( day ) + 2 week ] ) => @recipeapp . set_recipe ( ) ;
S5000001190	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 each day at TIME_0 .	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001191	on 3 h after yesterday show next	ontimer ( date = [ $start_of ( day ) - 1 day + 3 h ] ) => @recipeapp . ack ( ) ;
S5000001192	daily at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001193	on 12 weeks after the end of the month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $end_of ( mon ) + 12 week ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001194	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 3 h after yesterday	ontimer ( date = [ $start_of ( day ) - 1 day + 3 h ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001195	on TIME_0 on the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001196	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 today	ontimer ( date = [ set_time ( $start_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001197	zero times every year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = 0 , interval = 1 year ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001198	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on midday on the end of the day	ontimer ( date = [ set_time ( $end_of ( day ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001199	zero times each month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = 0 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001200	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on midday on now	ontimer ( date = [ set_time ( $now , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001201	at TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001202	on fri add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ new Date ( enum friday ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001203	yesterday at TIME_0 show next step	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001204	on 10 hours after the end of the year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $end_of ( year ) + 10 h ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001205	on TIME_0 on the end of the week add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( week ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001206	each day at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001207	i need to get next instruction on in 3 years .	ontimer ( date = [ $now + 3 year ] ) => @recipeapp . ack ( ) ;
S5000001208	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on in 9 seconds .	ontimer ( date = [ $now + 9 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001209	on NUMBER_0 weeks after yesterday get next	ontimer ( date = [ $start_of ( day ) - 1 day + NUMBER_0 week ] ) => @recipeapp . ack ( ) ;
S5000001210	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 3 hours after now	ontimer ( date = [ $now + 3 h ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001211	on TIME_0 on the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001212	i 'd like to get next step on NUMBER_0 hours after the end of the day .	ontimer ( date = [ $end_of ( day ) + NUMBER_0 h ] ) => @recipeapp . ack ( ) ;
S5000001213	NUMBER_0 times every minute add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 min ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001214	on 3 years from now show next instruction	ontimer ( date = [ $now + 3 year ] ) => @recipeapp . ack ( ) ;
S5000001215	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 10 times per month .	timer ( frequency = 10 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001216	on midday on the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( day ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001217	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 4 ms after the end of the week .	ontimer ( date = [ $end_of ( week ) + 4 ms ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001218	i am looking to acknowledge instruction on the end of the week when it 's TIME_0	ontimer ( date = [ set_time ( $end_of ( week ) , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001219	on NUMBER_0 months after now add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $now + NUMBER_0 mon ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001220	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on 7 months after yesterday .	ontimer ( date = [ $start_of ( day ) - 1 day + 7 mon ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001221	on NUMBER_0 min after the end of the week show next instruction .	ontimer ( date = [ $end_of ( week ) + NUMBER_0 min ] ) => @recipeapp . ack ( ) ;
S5000001222	on the end of the week when it is TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $end_of ( week ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001223	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 on the end of the week	ontimer ( date = [ set_time ( $end_of ( week ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001224	on next thursday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ new Date ( enum thursday ) + 1 week ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001225	on 9 ms after the end of the year get next .	ontimer ( date = [ $end_of ( year ) + 9 ms ] ) => @recipeapp . ack ( ) ;
S5000001226	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 each day at TIME_0 and TIME_1	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001227	on 10 hours after the end of the year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $end_of ( year ) + 10 h ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001228	twice a day at TIME_0 and TIME_0 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 , TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001229	i need to get next instruction on NUMBER_0 milliseconds after yesterday .	ontimer ( date = [ $start_of ( day ) - 1 day + NUMBER_0 ms ] ) => @recipeapp . ack ( ) ;
S5000001230	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 each day when it 's TIME_0 .	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001231	tomorrow at TIME_0 get next .	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001232	i would like to acknowledge instruction on now when it 's TIME_0 .	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001233	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 each day at TIME_0 .	attimer ( time = [ TIME_0 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001234	twice a day at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001235	i 'd like to set recipe on the end of the year at TIME_0	ontimer ( date = [ set_time ( $end_of ( year ) , TIME_0 ) ] ) => @recipeapp . set_recipe ( ) ;
S5000001236	i am looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on noon yesterday	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001237	on NUMBER_0 minutes after the end of the day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $end_of ( day ) + NUMBER_0 min ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001238	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on the end of the month when it 's TIME_0 .	ontimer ( date = [ set_time ( $end_of ( mon ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001239	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 daily at TIME_0 and midnight .	attimer ( time = [ TIME_0 , new Time ( 0 , 0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001240	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 when getting up .	ontimer ( date = [ set_time ( $now , $time . morning ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001241	please set recipe on NUMBER_0 h after yesterday	ontimer ( date = [ $start_of ( day ) - 1 day + NUMBER_0 h ] ) => @recipeapp . set_recipe ( ) ;
S5000001242	on noon yesterday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001243	i need to show next step on NUMBER_0 years after today .	ontimer ( date = [ $start_of ( day ) + NUMBER_0 year ] ) => @recipeapp . ack ( ) ;
S5000001244	please get next instruction on 3 h after now .	ontimer ( date = [ $now + 3 h ] ) => @recipeapp . ack ( ) ;
S5000001245	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 zero times per month	timer ( frequency = 0 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001246	please add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 tomorrow	ontimer ( date = [ set_time ( $end_of ( day ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001247	on the end of the month in the night add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( mon ) , $time . evening ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001248	zero times per month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = 0 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001249	on noon tomorrow add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ set_time ( $end_of ( day ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001250	NUMBER_0 times a day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 day ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001251	0 times a year add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = 0 , interval = 1 year ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001252	i want to get next instruction on NUMBER_0 years after today .	ontimer ( date = [ $start_of ( day ) + NUMBER_0 year ] ) => @recipeapp . ack ( ) ;
S5000001253	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on TIME_0 on the end of the month	ontimer ( date = [ set_time ( $end_of ( mon ) , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001254	zero times a day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = 0 , interval = 1 day ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001255	on 3 days after today add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $start_of ( day ) + 3 day ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001256	i need to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on NUMBER_0 min after tomorrow	ontimer ( date = [ $end_of ( day ) + NUMBER_0 min ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001257	i need to show next yesterday when it is TIME_0 .	ontimer ( date = [ set_time ( $start_of ( day ) - 1 day , TIME_0 ) ] ) => @recipeapp . ack ( ) ;
S5000001258	i would like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 NUMBER_0 times every year .	timer ( frequency = NUMBER_0 , interval = 1 year ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001259	NUMBER_0 times every day add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 day ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001260	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 when it is TIME_0	ontimer ( date = [ set_time ( $now , TIME_0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001261	i 'm looking to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 daily at TIME_0 and TIME_1 .	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001262	on 3 hours after the end of the month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	ontimer ( date = [ $end_of ( mon ) + 3 h ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001263	on 3 h after now provide ingredient .	ontimer ( date = [ $now + 3 h ] ) => @recipeapp . provide ( ) ;
S5000001264	i want to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 zero times per hour .	timer ( frequency = 0 , interval = 1 h ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001265	i am looking to get next on 7 months after the end of the week	ontimer ( date = [ $end_of ( week ) + 7 mon ] ) => @recipeapp . ack ( ) ;
S5000001266	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 on the end of the week in the middle of the day .	ontimer ( date = [ set_time ( $end_of ( week ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001267	3 times every hour add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = 3 , interval = 1 h ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001268	every day at TIME_0 and TIME_1 add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ TIME_0 , TIME_1 ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001269	i 'd like to add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 NUMBER_0 times every hour .	timer ( frequency = NUMBER_0 , interval = 1 h ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001270	on the end of the month when it is midday get next step	ontimer ( date = [ set_time ( $end_of ( mon ) , new Time ( 12 , 0 ) ) ] ) => @recipeapp . ack ( ) ;
S5000001271	i want to get next step on NUMBER_0 s from now .	ontimer ( date = [ $now + NUMBER_0 s ] ) => @recipeapp . ack ( ) ;
S5000001272	i need to show next on 5 days after now	ontimer ( date = [ $now + 5 day ] ) => @recipeapp . ack ( ) ;
S5000001273	on NUMBER_0 months after today add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $start_of ( day ) + NUMBER_0 mon ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001274	NUMBER_0 times every month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	timer ( frequency = NUMBER_0 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001275	NUMBER_0 times per month add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	timer ( frequency = NUMBER_0 , interval = 1 mon ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001276	every day at noon add ingredient GENERIC_ENTITY_recipeapp:ingredient_0	attimer ( time = [ new Time ( 12 , 0 ) ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
S5000001277	on 10 s after yesterday add ingredient GENERIC_ENTITY_recipeapp:ingredient_0 .	ontimer ( date = [ $start_of ( day ) - 1 day + 10 s ] ) => @recipeapp . provide ( ingredient = GENERIC_ENTITY_recipeapp:ingredient_0 ) ;
